Player,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
Ronny Turiaf,85,.586,145,0,.000,1,90,27,54,137,85,.582,146,37,.474,78,42,20,NBA,872,54,98,207,Ronny Turiaf,C,23,2009-10,49,191,GSW,.582
Ronny Turiaf,103,.632,163,0,NA,0,92,28,73,143,103,.632,163,61,.622,98,64,21,NBA,1141,64,160,267,Ronny Turiaf,C,35,2010-11,41,207,NYK,.632
Ronny Turiaf,19,.594,32,0,.000,1,10,29,17,50,19,.576,33,13,.591,22,17,5,NBA,279,20,39,51,Ronny Turiaf,C,14,2011-12,14,70,TOT,.576
Ronny Turiaf,3,1.000,3,0,NA,0,5,29,3,11,3,1.000,3,0,NA,0,4,0,NBA,58,1,7,6,Ronny Turiaf,C,6,2011-12,6,12,WAS,1.000
Ronny Turiaf,16,.552,29,0,.000,1,5,29,14,39,16,.533,30,13,.591,22,13,5,NBA,221,19,32,45,Ronny Turiaf,C,8,2011-12,8,58,MIA,.533
Ronny Turiaf,49,.505,97,0,NA,0,35,30,35,107,49,.505,97,23,.365,63,65,0,NBA,701,45,80,121,Ronny Turiaf,C,19,2012-13,29,152,LAC,.505
Ronny Turiaf,64,.598,107,0,NA,0,24,31,50,119,64,.598,107,21,.420,50,31,10,NBA,606,55,65,149,Ronny Turiaf,C,8,2013-14,24,174,MIN,.598
Ronny Turiaf,0,NA,0,0,NA,0,2,32,0,1,0,NA,0,0,NA,0,2,0,NBA,19,0,0,0,Ronny Turiaf,C,0,2014-15,0,1,MIN,NA
Evan Turner,211,.435,485,14,.318,44,159,22,14,264,225,.425,529,101,.808,125,78,14,NBA,1797,42,138,565,Evan Turner,SG,49,2010-11,80,306,PHI,.439
Evan Turner,252,.466,541,11,.224,49,180,23,20,349,263,.446,590,73,.676,108,65,20,NBA,1713,27,117,610,Evan Turner,SF,40,2011-12,105,376,PHI,.455
Evan Turner,383,.428,894,58,.365,159,354,24,17,461,441,.419,1053,154,.740,208,82,82,NBA,2892,56,197,1094,Evan Turner,SF,71,2012-13,187,517,PHI,.446
Evan Turner,384,.444,865,50,.321,156,262,25,7,346,434,.425,1021,213,.813,262,81,56,NBA,2457,62,195,1131,Evan Turner,SF,67,2013-14,189,408,TOT,.450
Evan Turner,318,.455,699,38,.288,132,198,25,5,272,356,.428,831,189,.829,228,54,54,NBA,1886,50,147,939,Evan Turner,SF,56,2013-14,155,322,PHI,.451
Evan Turner,66,.398,166,12,.500,24,64,25,2,74,78,.411,190,24,.706,34,27,2,NBA,571,12,48,192,Evan Turner,SF,11,2013-14,34,86,IND,.442
Evan Turner,287,.458,627,33,.277,119,449,26,19,377,320,.429,746,106,.752,141,82,57,NBA,2260,40,180,779,Evan Turner,SG,83,2014-15,198,417,BOS,.451
Evan Turner,73,.459,159,5,.152,33,74,27,8,79,78,.406,192,31,.816,38,21,1,NBA,542,13,30,192,Evan Turner,SG,24,2015-16,40,92,BOS,.419
Myles Turner,21,.553,38,0,NA,0,1,19,7,18,21,.553,38,7,.700,10,8,0,NBA,127,5,16,49,Myles Turner,C,3,2015-16,6,23,IND,.553
Jeremy Tyler,88,.423,208,0,.000,1,16,20,20,86,88,.421,209,29,.558,52,42,23,NBA,568,54,84,205,Jeremy Tyler,C,16,2011-12,36,140,GSW,.421
Jeremy Tyler,9,.375,24,0,NA,0,1,21,2,14,9,.375,24,4,.667,6,21,0,NBA,68,6,10,22,Jeremy Tyler,C,1,2012-13,6,20,TOT,.375
Jeremy Tyler,9,.375,24,0,NA,0,1,21,2,11,9,.375,24,4,.667,6,20,0,NBA,63,6,10,22,Jeremy Tyler,C,1,2012-13,6,17,GSW,.375
Jeremy Tyler,0,NA,0,0,NA,0,0,21,0,3,0,NA,0,0,NA,0,1,0,NBA,5,0,0,0,Jeremy Tyler,C,0,2012-13,0,3,ATL,NA
Jeremy Tyler,60,.517,116,0,NA,0,8,22,20,71,60,.517,116,26,.542,48,41,0,NBA,398,38,70,146,Jeremy Tyler,C,6,2013-14,26,109,NYK,.517
Ekpe Udoh,97,.437,222,0,NA,0,40,23,86,101,97,.437,222,42,.656,64,58,18,NBA,1030,80,144,236,Ekpe Udoh,C,22,2010-11,48,181,GSW,.437
Ekpe Udoh,127,.433,293,0,.000,2,57,24,102,154,127,.431,295,86,.754,114,61,11,NBA,1290,100,174,340,Ekpe Udoh,C,40,2011-12,53,254,TOT,.431
Ekpe Udoh,82,.443,185,0,NA,0,31,24,65,89,82,.443,185,46,.719,64,38,6,NBA,827,58,115,210,Ekpe Udoh,C,25,2011-12,35,147,GSW,.443
Ekpe Udoh,45,.417,108,0,.000,2,26,24,37,65,45,.409,110,40,.800,50,23,5,NBA,463,42,59,130,Ekpe Udoh,C,15,2011-12,18,107,MIL,.409
Ekpe Udoh,117,.437,268,0,.000,1,43,25,85,138,117,.435,269,89,.748,119,76,9,NBA,1312,113,139,323,Ekpe Udoh,C,39,2012-13,43,251,MIL,.435
Ekpe Udoh,57,.399,143,0,NA,0,31,26,44,87,57,.399,143,30,.638,47,42,14,NBA,804,61,96,144,Ekpe Udoh,PF,15,2013-14,38,148,MIL,.399
Ekpe Udoh,11,.458,24,0,NA,0,8,27,7,19,11,.458,24,7,.778,9,33,0,NBA,128,7,20,29,Ekpe Udoh,PF,8,2014-15,7,26,LAC,.458
Beno Udrih,115,.464,248,58,.408,142,150,22,10,67,173,.444,390,67,.753,89,80,2,NBA,1149,16,96,471,Beno Udrih,PG,41,2004-05,77,83,SAS,.518
Beno Udrih,82,.503,163,24,.343,70,92,23,2,34,106,.455,233,39,.780,50,54,3,NBA,586,18,55,275,Beno Udrih,PG,14,2005-06,53,52,SAS,.506
Beno Udrih,94,.410,229,33,.287,115,122,24,1,71,127,.369,344,53,.883,60,73,1,NBA,948,11,70,340,Beno Udrih,PG,27,2006-07,56,82,SAS,.417
Beno Udrih,275,.482,571,53,.387,137,282,25,10,183,328,.463,708,125,.850,147,65,51,NBA,2080,34,138,834,Beno Udrih,PG,56,2007-08,148,217,SAC,.501
Beno Udrih,286,.491,583,35,.310,113,342,26,12,174,321,.461,696,123,.820,150,73,72,NBA,2270,46,192,800,Beno Udrih,PG,81,2008-09,158,220,SAC,.486
Beno Udrih,340,.530,642,75,.377,199,372,27,10,181,415,.493,841,118,.837,141,79,41,NBA,2477,38,166,1023,Beno Udrih,PG,89,2009-10,136,219,SAC,.538
Beno Udrih,347,.540,642,65,.357,182,386,28,9,224,412,.500,824,197,.864,228,79,64,NBA,2734,41,181,1086,Beno Udrih,PG,94,2010-11,141,265,SAC,.539
Beno Udrih,129,.473,273,17,.288,59,227,29,1,76,146,.440,332,39,.709,55,59,0,NBA,1080,26,69,348,Beno Udrih,SG,37,2011-12,77,102,MIL,.465
Beno Udrih,176,.471,374,34,.333,102,302,30,3,107,210,.441,476,84,.816,103,66,9,NBA,1457,34,90,538,Beno Udrih,SG-PG,41,2012-13,108,141,TOT,.477
Beno Udrih,100,.529,189,13,.265,49,138,30,2,61,113,.475,238,24,.727,33,39,0,NBA,719,17,39,263,Beno Udrih,SG,16,2012-13,53,78,MIL,.502
Beno Udrih,76,.411,185,21,.396,53,164,30,1,46,97,.408,238,60,.857,70,27,9,NBA,738,17,51,275,Beno Udrih,PG,25,2012-13,55,63,ORL,.452
Beno Udrih,59,.434,136,19,.452,42,116,31,4,49,78,.438,178,25,.833,30,41,12,NBA,643,10,50,200,Beno Udrih,SG,23,2013-14,47,59,TOT,.492
Beno Udrih,51,.425,120,17,.425,40,110,31,3,47,68,.425,160,20,.833,24,31,12,NBA,588,10,46,173,Beno Udrih,SG,22,2013-14,42,57,NYK,.478
Beno Udrih,8,.500,16,2,1.000,2,6,31,1,2,10,.556,18,5,.833,6,10,0,NBA,55,0,4,27,Beno Udrih,SG,1,2013-14,5,2,MEM,.611
Beno Udrih,220,.539,408,26,.268,97,220,32,8,123,246,.487,505,87,.853,102,79,12,NBA,1494,20,88,605,Beno Udrih,PG,46,2014-15,89,143,MEM,.513
Beno Udrih,20,.488,41,4,.333,12,32,33,1,11,24,.453,53,3,1.000,3,13,0,NBA,161,2,13,55,Beno Udrih,PG,3,2015-16,14,13,TOT,.491
Beno Udrih,16,.457,35,4,.364,11,26,33,1,7,20,.435,46,3,1.000,3,8,0,NBA,120,2,11,47,Beno Udrih,PG,3,2015-16,11,9,MEM,.478
Beno Udrih,4,.667,6,0,.000,1,6,33,0,4,4,.571,7,0,NA,0,5,0,NBA,41,0,2,8,Beno Udrih,PG,0,2015-16,3,4,MIA,.571
Jonas Valanciunas,204,.557,366,0,NA,0,45,20,78,251,204,.557,366,146,.789,185,62,57,NBA,1482,121,188,554,Jonas Valanciunas,C,17,2012-13,94,372,TOR,.557
Jonas Valanciunas,359,.532,675,0,.000,1,57,21,71,488,359,.531,676,198,.762,260,81,81,NBA,2282,226,249,916,Jonas Valanciunas,C,24,2013-14,136,714,TOR,.531
Jonas Valanciunas,373,.573,651,0,.000,1,39,22,95,478,373,.572,652,217,.786,276,80,80,NBA,2096,215,222,963,Jonas Valanciunas,C,33,2014-15,109,693,TOR,.572
Jonas Valanciunas,69,.556,124,0,NA,0,6,23,10,88,69,.556,124,40,.769,52,14,14,NBA,382,42,37,178,Jonas Valanciunas,C,4,2015-16,22,130,TOR,.556
Anderson Varejao,99,.518,191,0,.000,2,27,22,38,148,99,.513,193,68,.535,127,54,0,NBA,863,109,122,266,Anderson Varejao,PF,41,2004-05,26,257,CLE,.513
Anderson Varejao,79,.530,149,0,.000,1,19,23,19,158,79,.527,150,61,.513,119,48,4,NBA,760,77,118,219,Anderson Varejao,C,31,2005-06,27,235,CLE,.527
Anderson Varejao,191,.487,392,0,.000,9,75,24,52,354,191,.476,401,165,.616,268,81,6,NBA,1932,191,269,547,Anderson Varejao,C,76,2006-07,67,545,CLE,.476
Anderson Varejao,136,.464,293,0,.000,2,53,25,26,265,136,.461,295,49,.598,82,48,13,NBA,1320,134,134,321,Anderson Varejao,C,37,2007-08,59,399,CLE,.461
Anderson Varejao,270,.538,502,0,.000,2,81,26,66,415,270,.536,504,154,.616,250,81,42,NBA,2306,166,239,694,Anderson Varejao,PF,75,2008-09,80,581,CLE,.536
Anderson Varejao,266,.576,462,1,.200,5,87,27,67,389,267,.572,467,116,.663,175,76,7,NBA,2166,189,223,651,Anderson Varejao,PF,71,2009-10,67,578,CLE,.573
Anderson Varejao,114,.533,214,0,.000,2,45,28,38,203,114,.528,216,54,.667,81,31,31,NBA,994,98,87,282,Anderson Varejao,C,27,2010-11,40,301,CLE,.528
Anderson Varejao,114,.523,218,0,.000,4,43,29,17,178,114,.514,222,43,.672,64,25,25,NBA,785,109,62,271,Anderson Varejao,C,35,2011-12,45,287,CLE,.514
Anderson Varejao,138,.486,284,0,.000,5,84,30,14,223,138,.478,289,77,.755,102,25,25,NBA,901,138,68,353,Anderson Varejao,C,37,2012-13,44,361,CLE,.478
Anderson Varejao,227,.502,452,0,.000,7,140,31,39,442,227,.495,459,92,.681,135,65,29,NBA,1800,187,164,546,Anderson Varejao,C,69,2013-14,72,629,CLE,.495
Anderson Varejao,111,.561,198,0,.000,2,35,32,16,113,111,.555,200,33,.733,45,26,26,NBA,636,57,58,255,Anderson Varejao,C,19,2014-15,35,170,CLE,.555
Anderson Varejao,15,.469,32,0,.000,1,6,33,2,34,15,.455,33,8,.727,11,17,0,NBA,151,12,13,38,Anderson Varejao,C,3,2015-16,7,46,CLE,.455
Jarvis Varnado,3,.429,7,0,NA,0,3,24,2,7,3,.429,7,2,.500,4,13,0,NBA,58,2,10,8,Jarvis Varnado,PF,1,2012-13,6,9,TOT,.429
Jarvis Varnado,2,.500,4,0,NA,0,1,24,0,2,2,.500,4,2,.500,4,5,0,NBA,18,1,1,6,Jarvis Varnado,PF,1,2012-13,1,3,BOS,.500
Jarvis Varnado,1,.333,3,0,NA,0,2,24,2,5,1,.333,3,0,NA,0,8,0,NBA,40,1,9,2,Jarvis Varnado,PF,0,2012-13,5,6,MIA,.333
Jarvis Varnado,36,.600,60,0,NA,0,13,25,29,44,36,.600,60,27,.519,52,24,0,NBA,339,19,62,99,Jarvis Varnado,PF,10,2013-14,10,63,TOT,.600
Jarvis Varnado,0,NA,0,0,NA,0,0,25,0,0,0,NA,0,0,NA,0,1,0,NBA,2,0,1,0,Jarvis Varnado,PF,0,2013-14,0,0,CHI,NA
Jarvis Varnado,36,.600,60,0,NA,0,13,25,29,44,36,.600,60,27,.519,52,23,0,NBA,337,19,61,99,Jarvis Varnado,PF,10,2013-14,10,63,PHI,.600
Greivis Vasquez,70,.476,147,25,.291,86,151,24,4,61,95,.408,233,34,.773,44,70,1,NBA,860,12,83,249,Greivis Vasquez,SG,22,2010-11,70,73,MEM,.461
Greivis Vasquez,182,.469,388,43,.319,135,359,25,8,150,225,.430,523,96,.821,117,66,26,NBA,1706,23,126,589,Greivis Vasquez,SG,60,2011-12,148,173,NOH,.471
Greivis Vasquez,355,.462,769,83,.342,243,704,26,6,294,438,.433,1012,124,.805,154,78,78,NBA,2685,43,190,1083,Greivis Vasquez,PG,66,2012-13,247,337,NOH,.474
Greivis Vasquez,168,.455,369,109,.377,289,323,27,5,153,277,.421,658,95,.880,108,79,23,NBA,1779,20,143,758,Greivis Vasquez,SG-PG,31,2013-14,128,173,TOT,.504
Greivis Vasquez,49,.490,100,16,.320,50,95,27,1,29,65,.433,150,30,.938,32,18,18,NBA,465,5,38,176,Greivis Vasquez,PG,6,2013-14,27,34,SAC,.487
Greivis Vasquez,119,.442,269,93,.389,239,228,27,4,124,212,.417,508,65,.855,76,61,5,NBA,1314,15,105,582,Greivis Vasquez,SG,25,2013-14,101,139,TOR,.509
Greivis Vasquez,163,.436,374,133,.379,351,302,28,10,194,296,.408,725,50,.758,66,82,29,NBA,1991,22,177,775,Greivis Vasquez,PG,46,2014-15,119,216,TOR,.500
Greivis Vasquez,25,.431,58,13,.245,53,71,29,0,33,38,.342,111,22,.880,25,16,0,NBA,361,4,33,111,Greivis Vasquez,PG,7,2015-16,30,37,MIL,.401
Rashad Vaughn,6,.273,22,8,.364,22,3,19,3,11,14,.318,44,2,1.000,2,15,0,NBA,122,4,12,38,Rashad Vaughn,SG,5,2015-16,8,15,MIL,.409
Jan Vesely,117,.539,217,0,.000,1,47,21,32,148,117,.537,218,33,.532,62,57,20,NBA,1078,101,156,267,Jan Vesely,PF,39,2011-12,60,249,WAS,.537
Jan Vesely,57,.504,113,0,.000,1,28,22,17,79,57,.500,114,12,.308,39,51,4,NBA,601,43,107,126,Jan Vesely,PF,15,2012-13,27,122,WAS,.500
Jan Vesely,89,.514,173,0,NA,0,21,23,35,110,89,.514,173,19,.339,56,54,1,NBA,776,81,121,197,Jan Vesely,PF,53,2013-14,36,191,TOT,.514
Jan Vesely,48,.522,92,0,NA,0,10,23,19,60,48,.522,92,8,.267,30,33,1,NBA,470,53,64,104,Jan Vesely,PF,26,2013-14,22,113,WAS,.522
Jan Vesely,41,.506,81,0,NA,0,11,23,16,50,41,.506,81,11,.423,26,21,0,NBA,306,28,57,93,Jan Vesely,PF,27,2013-14,14,78,DEN,.506
Charlie Villanueva,365,.503,726,70,.327,214,88,21,63,340,435,.463,940,113,.706,160,81,36,NBA,2361,181,247,1053,Charlie Villanueva,PF,60,2005-06,99,521,TOR,.500
Charlie Villanueva,151,.508,297,29,.337,86,36,22,12,166,180,.470,383,73,.820,89,39,17,NBA,984,62,108,462,Charlie Villanueva,PF,24,2006-07,54,228,MIL,.508
Charlie Villanueva,299,.475,629,55,.297,185,78,23,35,321,354,.435,814,123,.783,157,76,31,NBA,1829,145,174,886,Charlie Villanueva,PF,30,2007-08,107,466,MIL,.469
Charlie Villanueva,398,.479,831,89,.345,258,137,24,56,366,487,.447,1089,201,.838,240,78,47,NBA,2095,154,254,1264,Charlie Villanueva,PF,50,2008-09,138,520,MIL,.488
Charlie Villanueva,264,.484,545,99,.351,282,53,25,55,280,363,.439,827,106,.815,130,78,16,NBA,1848,85,223,931,Charlie Villanueva,PF,48,2009-10,74,365,DET,.499
Charlie Villanueva,188,.488,385,125,.387,323,48,26,42,245,313,.442,708,89,.767,116,76,11,NBA,1666,50,175,840,Charlie Villanueva,PF,42,2010-11,66,295,DET,.530
Charlie Villanueva,20,.435,46,15,.333,45,6,27,5,39,35,.385,91,6,.857,7,13,0,NBA,180,9,25,91,Charlie Villanueva,PF,7,2011-12,7,48,DET,.467
Charlie Villanueva,85,.415,205,90,.347,259,54,28,39,192,175,.377,464,27,.551,49,69,0,NBA,1092,49,96,467,Charlie Villanueva,PF,31,2012-13,39,241,DET,.474
Charlie Villanueva,21,.583,36,14,.250,56,6,29,5,28,35,.380,92,8,.571,14,20,0,NBA,180,6,16,92,Charlie Villanueva,PF,4,2013-14,7,34,DET,.457
Charlie Villanueva,67,.475,141,83,.376,221,19,30,22,119,150,.414,362,20,.571,35,64,1,NBA,678,30,64,403,Charlie Villanueva,PF,15,2014-15,28,149,DAL,.529
Charlie Villanueva,32,.593,54,18,.286,63,8,31,8,50,50,.427,117,6,.857,7,20,1,NBA,241,7,28,124,Charlie Villanueva,PF,5,2015-16,11,57,DAL,.504
Noah Vonleh,25,.397,63,5,.385,13,4,19,9,58,30,.395,76,18,.692,26,25,0,NBA,259,28,20,83,Noah Vonleh,PF,4,2014-15,11,86,CHO,.428
Noah Vonleh,26,.456,57,2,.182,11,8,20,6,50,28,.412,68,9,.750,12,22,11,NBA,312,21,40,67,Noah Vonleh,PF,3,2015-16,18,71,POR,.426
Nikola Vucevic,128,.452,283,3,.375,8,31,21,34,158,131,.450,291,18,.529,34,51,15,NBA,812,88,111,283,Nikola Vucevic,C,20,2011-12,33,246,PHI,.455
Nikola Vucevic,461,.520,886,0,.000,3,143,22,79,644,461,.519,889,86,.683,126,77,77,NBA,2559,273,218,1008,Nikola Vucevic,C,61,2012-13,141,917,ORL,.519
Nikola Vucevic,353,.507,696,0,NA,0,104,23,47,441,353,.507,696,105,.766,137,57,57,NBA,1812,185,169,811,Nikola Vucevic,C,60,2013-14,112,626,ORL,.507
Nikola Vucevic,629,.524,1200,2,.333,6,147,24,54,572,631,.523,1206,164,.752,218,74,74,NBA,2529,238,220,1428,Nikola Vucevic,C,54,2014-15,148,810,ORL,.524
Nikola Vucevic,118,.498,237,0,.000,1,39,25,20,92,118,.496,238,20,.833,24,17,16,NBA,501,56,47,256,Nikola Vucevic,C,14,2015-16,31,148,ORL,.496
Sasha Vujacic,16,.296,54,17,.270,63,51,20,2,49,33,.282,117,18,.947,19,35,3,NBA,403,13,41,101,Sasha Vujacic,SG,12,2004-05,15,62,LAL,.355
Sasha Vujacic,49,.350,140,59,.343,172,139,21,3,126,108,.346,312,46,.885,52,82,4,NBA,1449,33,150,321,Sasha Vujacic,PG,48,2005-06,50,159,LAL,.441
Sasha Vujacic,45,.421,107,60,.373,161,64,22,1,79,105,.392,268,43,.878,49,73,4,NBA,935,28,103,313,Sasha Vujacic,SG,41,2006-07,30,107,LAL,.504
Sasha Vujacic,101,.476,212,118,.437,270,72,23,5,135,219,.454,482,76,.835,91,72,0,NBA,1279,19,107,632,Sasha Vujacic,SG,36,2007-08,52,154,LAL,.577
Sasha Vujacic,74,.416,178,81,.363,223,113,24,7,116,155,.387,401,70,.921,76,80,0,NBA,1293,19,154,461,Sasha Vujacic,SG,77,2008-09,35,135,LAL,.488
Sasha Vujacic,41,.494,83,25,.309,81,41,25,4,54,66,.402,164,28,.848,33,67,1,NBA,575,25,67,185,Sasha Vujacic,SG,20,2009-10,17,79,LAL,.479
Sasha Vujacic,142,.426,333,97,.370,262,132,26,5,156,239,.402,595,81,.844,96,67,17,NBA,1648,30,136,656,Sasha Vujacic,SG,54,2010-11,66,186,TOT,.483
Sasha Vujacic,5,.313,16,3,.429,7,5,26,0,3,8,.348,23,1,.500,2,11,0,NBA,54,1,7,20,Sasha Vujacic,SG,1,2010-11,5,4,LAL,.413
Sasha Vujacic,137,.432,317,94,.369,255,127,26,5,153,231,.404,572,80,.851,94,56,17,NBA,1594,29,129,636,Sasha Vujacic,SG,53,2010-11,61,182,NJN,.486
Sasha Vujacic,2,.400,5,2,10,0,0,27,NA,.333,LAC,SG,NBA,2,1,.500,Did Not Play,2013-14,2012-13,29,3,3,3,Sasha Vujacic,28,0,2011-12,0,.500,Did Not Play,1
Sasha Vujacic,14,221,8,NYK,SG,NBA,35,1,.297,.147,Did Not Play,31,2015-16,69,5,.261,5,2014-15,3,30,34,5,.800,Sasha Vujacic,1,.371,0,4,13,0,18
Sasha Vujacic,,,,,,,,30,,,45,,,,,,2,13,19,18,,,,Sasha Vujacic,8,,9,,,39,
Dwyane Wade,355,.477,745,16,.302,53,275,22,34,162,371,.465,798,233,.747,312,61,56,NBA,2126,85,140,991,Dwyane Wade,PG,86,2003-04,196,247,MIA,.475
Dwyane Wade,617,.485,1273,13,.289,45,520,23,82,287,630,.478,1318,581,.762,762,77,77,NBA,2974,110,230,1854,Dwyane Wade,SG,121,2004-05 ★,321,397,MIA,.483
Dwyane Wade,686,.513,1337,13,.171,76,503,24,58,323,699,.495,1413,629,.783,803,75,75,NBA,2892,107,217,2040,Dwyane Wade,SG,146,2005-06 ★,268,430,MIA,.499
Dwyane Wade,451,.511,883,21,.266,79,384,25,62,188,472,.491,962,432,.807,535,51,50,NBA,1931,51,117,1397,Dwyane Wade,SG,107,2006-07 ★,216,239,MIA,.502
Dwyane Wade,417,.485,860,22,.286,77,354,26,37,169,439,.469,937,354,.758,467,51,49,NBA,1954,45,137,1254,Dwyane Wade,SG,87,2007-08 ★,224,214,MIA,.480
Dwyane Wade,766,.524,1461,88,.317,278,589,27,106,309,854,.491,1739,590,.765,771,79,79,NBA,3048,89,178,2386,Dwyane Wade,SG,173,2008-09 ★,272,398,MIA,.516
Dwyane Wade,646,.509,1268,73,.300,243,501,28,82,266,719,.476,1511,534,.761,702,77,77,NBA,2792,107,181,2045,Dwyane Wade,SG,142,2009-10 ★,252,373,MIA,.500
Dwyane Wade,629,.534,1178,63,.306,206,346,29,87,362,692,.500,1384,494,.758,652,76,76,NBA,2823,123,197,1941,Dwyane Wade,SG,111,2010-11 ★,237,485,MIA,.523
Dwyane Wade,401,.513,781,15,.268,56,225,30,63,164,416,.497,837,235,.791,297,49,49,NBA,1625,73,110,1082,Dwyane Wade,SG,82,2011-12 ★,129,237,MIA,.506
Dwyane Wade,552,.537,1027,17,.258,66,352,31,56,258,569,.521,1093,308,.725,425,69,69,NBA,2391,86,140,1463,Dwyane Wade,SG,128,2012-13 ★,194,344,MIA,.528
Dwyane Wade,406,.557,729,9,.281,32,252,32,29,181,415,.545,761,189,.733,258,54,53,NBA,1775,60,106,1028,Dwyane Wade,SG,79,2013-14 ★,161,241,MIA,.551
Dwyane Wade,480,.489,982,29,.284,102,299,33,21,161,509,.470,1084,284,.768,370,62,62,NBA,1971,58,105,1331,Dwyane Wade,SG,73,2014-15 ★,209,219,MIA,.483
Dwyane Wade,127,.470,270,6,.273,22,82,34,9,49,133,.455,292,71,.798,89,18,18,NBA,536,17,31,343,Dwyane Wade,SG,23,2015-16,44,66,MIA,.466
Dion Waiters,273,.446,612,63,.310,203,183,21,16,127,336,.412,815,159,.746,213,61,48,NBA,1756,22,113,894,Dion Waiters,SG,59,2012-13,121,149,CLE,.451
Dion Waiters,338,.455,743,92,.368,250,209,22,17,163,430,.433,993,161,.685,235,70,24,NBA,2072,32,153,1113,Dion Waiters,SG,63,2013-14,154,195,CLE,.479
Dion Waiters,302,.431,700,73,.297,246,163,23,21,151,375,.396,946,117,.680,172,80,23,NBA,2208,41,155,940,Dion Waiters,SG,90,2014-15,113,192,TOT,.435
Dion Waiters,116,.453,256,22,.256,86,74,23,10,45,138,.404,342,47,.783,60,33,3,NBA,786,12,59,345,Dion Waiters,SG,44,2014-15,50,57,CLE,.436
Dion Waiters,186,.419,444,51,.319,160,89,23,11,106,237,.392,604,70,.625,112,47,20,NBA,1422,29,96,595,Dion Waiters,SG,46,2014-15,63,135,OKC,.435
Dion Waiters,57,.404,141,21,.368,57,41,24,3,59,78,.394,198,37,.841,44,20,2,NBA,559,12,42,214,Dion Waiters,SG,23,2015-16,31,71,OKC,.447
Henry Walker,36,.632,57,0,.000,1,13,21,2,21,36,.621,58,16,.696,23,29,0,NBA,216,8,51,88,Henry Walker,SF,6,2008-09,18,29,BOS,.621
Henry Walker,70,.603,116,50,.431,116,40,22,3,73,120,.517,232,39,.796,49,35,13,NBA,768,15,83,329,Henry Walker,SG-SF,23,2009-10,28,88,TOT,.625
Henry Walker,3,.500,6,0,NA,0,3,22,0,5,3,.500,6,2,1.000,2,8,0,NBA,29,0,4,8,Henry Walker,SF,0,2009-10,2,5,BOS,.500
Henry Walker,67,.609,110,50,.431,116,37,22,3,68,117,.518,226,37,.787,47,27,13,NBA,739,15,79,321,Henry Walker,SG,23,2009-10,26,83,NYK,.628
Henry Walker,45,.542,83,59,.386,153,34,23,6,106,104,.441,236,31,.705,44,61,1,NBA,784,16,81,298,Henry Walker,SG,21,2010-11,37,122,NYK,.566
Henry Walker,32,.552,58,36,.319,113,37,24,7,71,68,.398,171,17,.850,20,32,8,NBA,620,9,84,189,Henry Walker,SG,19,2011-12,35,80,NYK,.503
Henry Walker,58,.345,168,24,628,13,14,25,.778,.361,MIA,SF,NBA,132,13,.341,Did Not Play,2014-15,2013-14,27,36,75,82,Henry Walker,26,18,2012-13,7,.479,Did Not Play,45
Henry Walker,,,,,,,,24,,,,,,,,,175,,24,,,,,Henry Walker,76,,29,,,9,
Kemba Walker,212,.392,541,69,.305,226,289,21,20,204,281,.366,767,168,.789,213,66,25,NBA,1792,30,79,799,Kemba Walker,PG,60,2011-12,119,234,CHA,.411
Kemba Walker,419,.459,912,107,.322,332,471,22,31,223,526,.423,1244,296,.798,371,82,82,NBA,2859,60,153,1455,Kemba Walker,PG,160,2012-13,200,283,CHA,.466
Kemba Walker,340,.417,816,109,.333,327,447,23,32,267,449,.393,1143,282,.837,337,73,73,NBA,2614,39,128,1289,Kemba Walker,PG,86,2013-14,169,306,CHA,.441
Kemba Walker,293,.418,701,85,.304,280,318,24,31,185,378,.385,981,234,.827,283,62,58,NBA,2119,35,92,1075,Kemba Walker,PG,89,2014-15,100,220,CHO,.429
Kemba Walker,94,.468,201,30,.366,82,94,25,16,65,124,.438,283,70,.805,87,20,20,NBA,679,14,26,348,Kemba Walker,PG,35,2015-16,40,79,CHO,.491
John Wall,364,.425,857,34,.296,115,574,20,35,282,398,.409,972,301,.766,393,69,64,NBA,2606,35,175,1131,John Wall,PG,121,2010-11,261,317,WAS,.427
John Wall,375,.440,852,3,.071,42,530,21,57,252,378,.423,894,317,.789,402,66,66,NBA,2386,48,137,1076,John Wall,PG,95,2011-12,255,300,WAS,.424
John Wall,312,.452,690,12,.267,45,373,22,37,161,324,.441,735,246,.804,306,49,42,NBA,1602,35,117,906,John Wall,PG,65,2012-13,157,196,WAS,.449
John Wall,471,.458,1029,108,.351,308,721,23,40,295,579,.433,1337,317,.805,394,82,82,NBA,2980,38,219,1583,John Wall,PG,149,2013-14 ★,295,333,WAS,.473
John Wall,454,.478,949,65,.300,217,792,24,45,330,519,.445,1166,284,.785,362,79,79,NBA,2837,36,180,1387,John Wall,PG,138,2014-15 ★,304,366,WAS,.473
John Wall,105,.482,218,26,.333,78,153,25,14,57,131,.443,296,78,.772,101,19,19,NBA,654,13,41,366,John Wall,PG,44,2015-16,81,70,WAS,.486
