Player,Player,Salary,Season
Reggie Evans,Reggie Evans,"$5,080,000",2010-11
Reggie Evans,Reggie Evans,"$1,229,255",2011-12
Reggie Evans,Reggie Evans,"$1,622,617",2012-13
Reggie Evans,Reggie Evans,"$1,695,635",2013-14
Reggie Evans,Reggie Evans,"$1,768,653",2014-15
Tyreke Evans,Tyreke Evans,"$3,610,080",2009-10
Tyreke Evans,Tyreke Evans,"$3,880,920",2010-11
Tyreke Evans,Tyreke Evans,"$4,151,640",2011-12
Tyreke Evans,Tyreke Evans,"$5,251,825",2012-13
Tyreke Evans,Tyreke Evans,"$10,300,000",2013-14
Tyreke Evans,Tyreke Evans,"$10,763,500",2014-15
Dante Exum,Dante Exum,"$3,615,000",2014-15
Festus Ezeli,Festus Ezeli,"$1,020,960",2012-13
Festus Ezeli,Festus Ezeli,"$1,066,920",2013-14
Festus Ezeli,Festus Ezeli,"$1,112,880",2014-15
Kenneth Faried,Kenneth Faried,"$1,254,720",2011-12
Kenneth Faried,Kenneth Faried,"$1,348,800",2012-13
Kenneth Faried,Kenneth Faried,"$1,367,640",2013-14
Kenneth Faried,Kenneth Faried,"$2,249,768",2014-15
Jordan Farmar,Jordan Farmar,"$939,120",2006-07
Jordan Farmar,Jordan Farmar,"$1,009,560",2007-08
Jordan Farmar,Jordan Farmar,"$1,080,000",2008-09
Jordan Farmar,Jordan Farmar,"$1,947,240",2009-10
Jordan Farmar,Jordan Farmar,"$3,750,000",2010-11
Jordan Farmar,Jordan Farmar,"$4,000,000",2011-12
Jordan Farmar,Jordan Farmar,"$1,500,000",2012-13
Jordan Farmar,Jordan Farmar,"$1,106,941",2013-14
Jordan Farmar,Jordan Farmar,"$2,077,000",2014-15
Vitor Faverani,Vitor Faverani,"$2,090,000",2014-15
Derrick Favors,Derrick Favors,"$4,133,280",2010-11
Derrick Favors,Derrick Favors,"$4,443,360",2011-12
Derrick Favors,Derrick Favors,"$4,753,320",2012-13
Derrick Favors,Derrick Favors,"$6,008,196",2013-14
Derrick Favors,Derrick Favors,"$12,833,333",2014-15
Carrick Felix,Carrick Felix,"$816,482",2014-15
Raymond Felton,Raymond Felton,"$2,847,360",2005-06
Raymond Felton,Raymond Felton,"$3,060,840",2006-07
Raymond Felton,Raymond Felton,"$3,274,440",2007-08
Raymond Felton,Raymond Felton,"$4,148,716",2008-09
Raymond Felton,Raymond Felton,"$5,501,196",2009-10
Raymond Felton,Raymond Felton,"$7,500,000",2010-11
Raymond Felton,Raymond Felton,"$7,560,000",2011-12
Raymond Felton,Raymond Felton,"$3,480,453",2012-13
Raymond Felton,Raymond Felton,"$3,637,073",2013-14
Raymond Felton,Raymond Felton,"$3,793,693",2014-15
Kyrylo Fesenko,Kyrylo Fesenko,"$750,000",2007-08
Kyrylo Fesenko,Kyrylo Fesenko,"$810,000",2008-09
Kyrylo Fesenko,Kyrylo Fesenko,"$870,000",2009-10
Kyrylo Fesenko,Kyrylo Fesenko,"$1,087,500",2010-11
Landry Fields,Landry Fields,"$473,604",2010-11
Landry Fields,Landry Fields,"$762,195",2011-12
Landry Fields,Landry Fields,"$6,250,000",2012-13
Landry Fields,Landry Fields,"$6,250,000",2013-14
Landry Fields,Landry Fields,"$6,250,000",2014-15
Gary Forbes,Gary Forbes,"$473,604",2010-11
Gary Forbes,Gary Forbes,"$1,500,000",2011-12
Gary Forbes,Gary Forbes,"$1,500,000",2012-13
Evan Fournier,Evan Fournier,"$1,361,400",2012-13
Evan Fournier,Evan Fournier,"$1,422,720",2013-14
Evan Fournier,Evan Fournier,"$1,483,920",2014-15
Randy Foye,Randy Foye,"$2,448,240",2006-07
Randy Foye,Randy Foye,"$2,631,840",2007-08
Randy Foye,Randy Foye,"$2,815,560",2008-09
Randy Foye,Randy Foye,"$3,575,761",2009-10
Randy Foye,Randy Foye,"$4,250,000",2010-11
Randy Foye,Randy Foye,"$4,250,000",2011-12
Randy Foye,Randy Foye,"$2,500,000",2012-13
Randy Foye,Randy Foye,"$3,000,000",2013-14
Randy Foye,Randy Foye,"$3,135,000",2014-15
Jamaal Franklin,Jamaal Franklin,"$163,296",2014-15
Jamaal Franklin,Jamaal Franklin,"$19,914",2014-15
Tim Frazier,Tim Frazier,"$59,686",2014-15
Tim Frazier,Tim Frazier,"$50,734",2014-15
Jimmer Fredette,Jimmer Fredette,"$2,238,360",2011-12
Jimmer Fredette,Jimmer Fredette,"$2,406,240",2012-13
Jimmer Fredette,Jimmer Fredette,"$2,439,840",2013-14
Jimmer Fredette,Jimmer Fredette,"$948,163",2014-15
Joel Freeland,Joel Freeland,"$3,013,512",2012-13
Joel Freeland,Joel Freeland,"$2,897,976",2013-14
Joel Freeland,Joel Freeland,"$3,013,512",2014-15
Channing Frye,Channing Frye,"$2,162,880",2005-06
Channing Frye,Channing Frye,"$2,325,000",2006-07
Channing Frye,Channing Frye,"$2,487,240",2007-08
Channing Frye,Channing Frye,"$3,163,769",2008-09
Channing Frye,Channing Frye,"$2,000,000",2009-10
Channing Frye,Channing Frye,"$5,200,000",2010-11
Channing Frye,Channing Frye,"$5,600,000",2011-12
Channing Frye,Channing Frye,"$6,000,000",2012-13
Channing Frye,Channing Frye,"$6,400,000",2013-14
Channing Frye,Channing Frye,"$8,175,476",2014-15
Dan Gadzuric,Dan Gadzuric,"$349,458",2002-03
Dan Gadzuric,Dan Gadzuric,"$563,679",2003-04
Dan Gadzuric,Dan Gadzuric,"$695,046",2004-05
Dan Gadzuric,Dan Gadzuric,"$4,750,000",2005-06
Dan Gadzuric,Dan Gadzuric,"$5,252,065",2006-07
Dan Gadzuric,Dan Gadzuric,"$5,751,130",2007-08
Dan Gadzuric,Dan Gadzuric,"$6,250,195",2008-09
Dan Gadzuric,Dan Gadzuric,"$6,749,260",2009-10
Dan Gadzuric,Dan Gadzuric,"$7,248,325",2010-11
Danilo Gallinari,Danilo Gallinari,"$2,873,520",2008-09
Danilo Gallinari,Danilo Gallinari,"$3,089,040",2009-10
Danilo Gallinari,Danilo Gallinari,"$3,304,560",2010-11
Danilo Gallinari,Danilo Gallinari,"$4,190,182",2011-12
Danilo Gallinari,Danilo Gallinari,"$9,439,000",2012-13
Danilo Gallinari,Danilo Gallinari,"$10,146,925",2013-14
Danilo Gallinari,Danilo Gallinari,"$10,854,850",2014-15
Langston Galloway,Langston Galloway,"$235,762",2014-15
Francisco Garcia,Francisco Garcia,"$1,016,400",2005-06
Francisco Garcia,Francisco Garcia,"$1,092,600",2006-07
Francisco Garcia,Francisco Garcia,"$1,168,800",2007-08
Francisco Garcia,Francisco Garcia,"$1,983,454",2008-09
Francisco Garcia,Francisco Garcia,"$5,800,000",2009-10
Francisco Garcia,Francisco Garcia,"$5,500,000",2010-11
Francisco Garcia,Francisco Garcia,"$5,800,000",2011-12
Francisco Garcia,Francisco Garcia,"$6,100,000",2012-13
Francisco Garcia,Francisco Garcia,"$1,265,977",2013-14
Francisco Garcia,Francisco Garcia,"$1,316,809",2014-15
Kevin Garnett,Kevin Garnett,"$1,622,000",1995-96
Kevin Garnett,Kevin Garnett,"$1,666,000",1996-97
Kevin Garnett,Kevin Garnett,"$2,109,120",1997-98
Kevin Garnett,Kevin Garnett,"$14,000,000",1998-99
Kevin Garnett,Kevin Garnett,"$16,806,300",1999-00
Kevin Garnett,Kevin Garnett,"$19,610,000",2000-01
Kevin Garnett,Kevin Garnett,"$22,400,000",2001-02
Kevin Garnett,Kevin Garnett,"$25,200,000",2002-03
Kevin Garnett,Kevin Garnett,"$28,000,000",2003-04
Kevin Garnett,Kevin Garnett,"$16,000,000",2004-05
Kevin Garnett,Kevin Garnett,"$18,000,000",2005-06
Kevin Garnett,Kevin Garnett,"$21,000,000",2006-07
Kevin Garnett,Kevin Garnett,"$23,750,000",2007-08
Kevin Garnett,Kevin Garnett,"$24,751,934",2008-09
Kevin Garnett,Kevin Garnett,"$16,400,000",2009-10
Kevin Garnett,Kevin Garnett,"$18,800,000",2010-11
Kevin Garnett,Kevin Garnett,"$21,247,044",2011-12
Kevin Garnett,Kevin Garnett,"$11,566,265",2012-13
Kevin Garnett,Kevin Garnett,"$12,443,735",2013-14
Kevin Garnett,Kevin Garnett,"$12,000,000",2014-15
Diante Garrett,Diante Garrett,"$473,604",2012-13
Diante Garrett,Diante Garrett,"$915,243",2014-15
Marc Gasol,Marc Gasol,"$3,093,333",2008-09
Marc Gasol,Marc Gasol,"$3,240,000",2009-10
Marc Gasol,Marc Gasol,"$3,480,000",2010-11
Marc Gasol,Marc Gasol,"$12,922,194",2011-12
Marc Gasol,Marc Gasol,"$13,891,359",2012-13
Marc Gasol,Marc Gasol,"$14,860,523",2013-14
Marc Gasol,Marc Gasol,"$15,829,688",2014-15
Pau Gasol,Pau Gasol,"$2,970,840",2001-02
Pau Gasol,Pau Gasol,"$3,193,680",2002-03
Pau Gasol,Pau Gasol,"$2,618,395",2003-04
Pau Gasol,Pau Gasol,"$4,318,481",2004-05
Pau Gasol,Pau Gasol,"$10,993,000",2005-06
Pau Gasol,Pau Gasol,"$12,364,000",2006-07
Pau Gasol,Pau Gasol,"$13,735,000",2007-08
Pau Gasol,Pau Gasol,"$15,106,000",2008-09
Pau Gasol,Pau Gasol,"$16,452,000",2009-10
Pau Gasol,Pau Gasol,"$17,823,000",2010-11
Pau Gasol,Pau Gasol,"$18,714,150",2011-12
Pau Gasol,Pau Gasol,"$19,000,000",2012-13
Pau Gasol,Pau Gasol,"$19,285,850",2013-14
Pau Gasol,Pau Gasol,"$7,128,000",2014-15
Rudy Gay,Rudy Gay,"$2,242,290",2006-07
Rudy Gay,Rudy Gay,"$2,411,160",2007-08
Rudy Gay,Rudy Gay,"$2,579,400",2008-09
Rudy Gay,Rudy Gay,"$3,280,997",2009-10
Rudy Gay,Rudy Gay,"$13,603,750",2010-11
Rudy Gay,Rudy Gay,"$15,032,144",2011-12
Rudy Gay,Rudy Gay,"$16,460,538",2012-13
Rudy Gay,Rudy Gay,"$17,888,931",2013-14
Rudy Gay,Rudy Gay,"$19,317,325",2014-15
Alonzo Gee,Alonzo Gee,"$479,735",2010-11
Alonzo Gee,Alonzo Gee,"$125,538",2010-11
Alonzo Gee,Alonzo Gee,"$76,219",2010-11
Alonzo Gee,Alonzo Gee,"$854,389",2011-12
Alonzo Gee,Alonzo Gee,"$3,500,000",2012-13
Alonzo Gee,Alonzo Gee,"$3,250,000",2013-14
Alonzo Gee,Alonzo Gee,"$1,063,384",2014-15
Mickael Gelabale,Mickael Gelabale,"$802,000",2006-07
Mickael Gelabale,Mickael Gelabale,"$802,000",2007-08
Mickael Gelabale,Mickael Gelabale,"$447,298",2012-13
Paul George,Paul George,"$2,238,360",2010-11
Paul George,Paul George,"$2,406,240",2011-12
Paul George,Paul George,"$2,574,120",2012-13
Paul George,Paul George,"$3,282,003",2013-14
Paul George,Paul George,"$15,925,680",2014-15
Taj Gibson,Taj Gibson,"$1,039,800",2009-10
Taj Gibson,Taj Gibson,"$1,117,680",2010-11
Taj Gibson,Taj Gibson,"$1,195,680",2011-12
Taj Gibson,Taj Gibson,"$2,155,811",2012-13
Taj Gibson,Taj Gibson,"$7,550,000",2013-14
Taj Gibson,Taj Gibson,"$8,000,000",2014-15
Manu Ginobili,Manu Ginobili,"$1,325,000",2002-03
Manu Ginobili,Manu Ginobili,"$1,457,500",2003-04
Manu Ginobili,Manu Ginobili,"$6,603,500",2004-05
Manu Ginobili,Manu Ginobili,"$7,428,937",2005-06
Manu Ginobili,Manu Ginobili,"$8,254,375",2006-07
Manu Ginobili,Manu Ginobili,"$9,079,811",2007-08
Manu Ginobili,Manu Ginobili,"$9,905,248",2008-09
Manu Ginobili,Manu Ginobili,"$10,728,130",2009-10
Manu Ginobili,Manu Ginobili,"$11,854,584",2010-11
Manu Ginobili,Manu Ginobili,"$12,981,038",2011-12
Manu Ginobili,Manu Ginobili,"$14,107,492",2012-13
Manu Ginobili,Manu Ginobili,"$7,500,000",2013-14
Manu Ginobili,Manu Ginobili,"$7,000,000",2014-15
Mickell Gladness,Mickell Gladness,"$248,263",2011-12
Rudy Gobert,Rudy Gobert,"$1,078,800",2013-14
Rudy Gobert,Rudy Gobert,"$1,127,400",2014-15
Ryan Gomes,Ryan Gomes,"$428,762",2005-06
Ryan Gomes,Ryan Gomes,"$664,209",2006-07
Ryan Gomes,Ryan Gomes,"$770,610",2007-08
Ryan Gomes,Ryan Gomes,"$3,650,000",2008-09
Ryan Gomes,Ryan Gomes,"$3,867,500",2009-10
Ryan Gomes,Ryan Gomes,"$4,000,000",2010-11
Ryan Gomes,Ryan Gomes,"$4,000,000",2011-12
Ryan Gomes,Ryan Gomes,"$4,000,000",2012-13
Ryan Gomes,Ryan Gomes,"$1,186,459",2013-14
Drew Gooden,Drew Gooden,"$2,794,920",2002-03
Drew Gooden,Drew Gooden,"$3,004,560",2003-04
Drew Gooden,Drew Gooden,"$3,214,080",2004-05
Drew Gooden,Drew Gooden,"$4,065,811",2005-06
Drew Gooden,Drew Gooden,"$6,645,402",2006-07
Drew Gooden,Drew Gooden,"$6,453,416",2007-08
Drew Gooden,Drew Gooden,"$7,151,183",2008-09
Drew Gooden,Drew Gooden,"$4,500,000",2009-10
Drew Gooden,Drew Gooden,"$5,760,000",2010-11
Drew Gooden,Drew Gooden,"$6,226,200",2011-12
Drew Gooden,Drew Gooden,"$6,687,400",2012-13
Drew Gooden,Drew Gooden,"$6,680,000",2014-15
Drew Gooden,Drew Gooden,"$1,448,000",2014-15
Archie Goodwin,Archie Goodwin,"$1,064,400",2013-14
Archie Goodwin,Archie Goodwin,"$1,112,280",2014-15
Aaron Gordon,Aaron Gordon,"$3,992,040",2014-15
Ben Gordon,Ben Gordon,"$3,358,320",2004-05
Ben Gordon,Ben Gordon,"$3,610,200",2005-06
Ben Gordon,Ben Gordon,"$3,862,080",2006-07
Ben Gordon,Ben Gordon,"$4,881,669",2007-08
Ben Gordon,Ben Gordon,"$6,404,750",2008-09
Ben Gordon,Ben Gordon,"$10,000,000",2009-10
Ben Gordon,Ben Gordon,"$10,800,000",2010-11
Ben Gordon,Ben Gordon,"$11,600,000",2011-12
Ben Gordon,Ben Gordon,"$12,400,000",2012-13
Ben Gordon,Ben Gordon,"$13,200,000",2013-14
Ben Gordon,Ben Gordon,"$4,500,000",2014-15
Drew Gordon,Drew Gordon,"$40,000",2014-15
Eric Gordon,Eric Gordon,"$2,623,200",2008-09
Eric Gordon,Eric Gordon,"$2,819,880",2009-10
Eric Gordon,Eric Gordon,"$3,016,680",2010-11
Eric Gordon,Eric Gordon,"$3,831,184",2011-12
Eric Gordon,Eric Gordon,"$13,668,750",2012-13
Eric Gordon,Eric Gordon,"$14,283,844",2013-14
Eric Gordon,Eric Gordon,"$14,898,938",2014-15
Marcin Gortat,Marcin Gortat,"$427,163",2007-08
Marcin Gortat,Marcin Gortat,"$711,517",2008-09
Marcin Gortat,Marcin Gortat,"$5,854,000",2009-10
Marcin Gortat,Marcin Gortat,"$6,322,320",2010-11
Marcin Gortat,Marcin Gortat,"$6,790,640",2011-12
Marcin Gortat,Marcin Gortat,"$7,258,960",2012-13
Marcin Gortat,Marcin Gortat,"$7,727,280",2013-14
Marcin Gortat,Marcin Gortat,"$10,434,782",2014-15
Andrew Goudelock,Andrew Goudelock,"$473,604",2011-12
Danny Granger,Danny Granger,"$1,318,920",2005-06
Danny Granger,Danny Granger,"$1,417,800",2006-07
Danny Granger,Danny Granger,"$1,516,800",2007-08
Danny Granger,Danny Granger,"$2,329,805",2008-09
Danny Granger,Danny Granger,"$9,930,500",2009-10
Danny Granger,Danny Granger,"$10,973,202",2010-11
Danny Granger,Danny Granger,"$12,015,904",2011-12
Danny Granger,Danny Granger,"$13,058,606",2012-13
Danny Granger,Danny Granger,"$14,021,788",2013-14
Danny Granger,Danny Granger,"$2,077,000",2014-15
Jerami Grant,Jerami Grant,"$884,879",2014-15
Danny Green,Danny Green,"$457,588",2009-10
Danny Green,Danny Green,"$94,154",2010-11
Danny Green,Danny Green,"$854,389",2011-12
Danny Green,Danny Green,"$3,500,000",2012-13
Danny Green,Danny Green,"$3,762,500",2013-14
Danny Green,Danny Green,"$4,025,000",2014-15
Draymond Green,Draymond Green,"$850,000",2012-13
Draymond Green,Draymond Green,"$875,500",2013-14
Draymond Green,Draymond Green,"$915,243",2014-15
Erick Green,Erick Green,"$507,336",2014-15
Gerald Green,Gerald Green,"$1,253,040",2005-06
Gerald Green,Gerald Green,"$1,347,000",2006-07
Gerald Green,Gerald Green,"$1,440,960",2007-08
Gerald Green,Gerald Green,"$854,957",2008-09
Gerald Green,Gerald Green,"$443,181",2011-12
Gerald Green,Gerald Green,"$73,818",2011-12
Gerald Green,Gerald Green,"$3,500,000",2012-13
Gerald Green,Gerald Green,"$3,500,000",2013-14
Gerald Green,Gerald Green,"$3,500,000",2014-15
JaMychal Green,JaMychal Green,"$59,686",2014-15
Jeff Green,Jeff Green,"$3,058,200",2007-08
Jeff Green,Jeff Green,"$3,287,640",2008-09
Jeff Green,Jeff Green,"$3,516,960",2009-10
Jeff Green,Jeff Green,"$4,455,988",2010-11
Jeff Green,Jeff Green,"$8,385,000",2012-13
Jeff Green,Jeff Green,"$8,965,000",2013-14
Jeff Green,Jeff Green,"$9,445,000",2014-15
Willie Green,Willie Green,"$366,931",2003-04
Willie Green,Willie Green,"$620,046",2004-05
Willie Green,Willie Green,"$2,800,000",2006-07
Willie Green,Willie Green,"$3,094,000",2007-08
Willie Green,Willie Green,"$3,388,000",2008-09
Willie Green,Willie Green,"$3,682,000",2009-10
Willie Green,Willie Green,"$3,976,000",2010-11
Willie Green,Willie Green,"$1,223,166",2011-12
Willie Green,Willie Green,"$1,475,106",2012-13
Willie Green,Willie Green,"$1,399,507",2013-14
Willie Green,Willie Green,"$1,448,490",2014-15
Donte Greene,Donte Greene,"$971,160",2008-09
Donte Greene,Donte Greene,"$1,044,000",2009-10
Donte Greene,Donte Greene,"$1,116,840",2010-11
Donte Greene,Donte Greene,"$2,015,896",2011-12
Blake Griffin,Blake Griffin,"$4,983,480",2009-10
Blake Griffin,Blake Griffin,"$5,357,280",2010-11
Blake Griffin,Blake Griffin,"$5,731,080",2011-12
Blake Griffin,Blake Griffin,"$7,226,892",2012-13
Blake Griffin,Blake Griffin,"$16,441,500",2013-14
Blake Griffin,Blake Griffin,"$17,674,612",2014-15
Jorge Gutierrez,Jorge Gutierrez,"$59,686",2014-15
P.J. Hairston,P.J. Hairston,"$1,149,720",2014-15
Jordan Hamilton,Jordan Hamilton,"$1,073,286",2011-12
Jordan Hamilton,Jordan Hamilton,"$1,153,800",2012-13
Jordan Hamilton,Jordan Hamilton,"$1,169,880",2013-14
Jordan Hamilton,Jordan Hamilton,"$150,591",2014-15
Justin Hamilton,Justin Hamilton,"$816,482",2014-15
Ben Hansbrough,Ben Hansbrough,"$473,604",2012-13
Tyler Hansbrough,Tyler Hansbrough,"$1,859,160",2009-10
Tyler Hansbrough,Tyler Hansbrough,"$1,998,600",2010-11
Tyler Hansbrough,Tyler Hansbrough,"$2,138,040",2011-12
Tyler Hansbrough,Tyler Hansbrough,"$3,055,259",2012-13
Tyler Hansbrough,Tyler Hansbrough,"$3,183,000",2013-14
Tyler Hansbrough,Tyler Hansbrough,"$3,326,235",2014-15
Tim Hardaway,Tim Hardaway,"$1,196,760",2013-14
Tim Hardaway,Tim Hardaway,"$1,250,640",2014-15
James Harden,James Harden,"$4,054,160",2009-10
James Harden,James Harden,"$4,304,520",2010-11
James Harden,James Harden,"$4,604,760",2011-12
James Harden,James Harden,"$5,820,417",2012-13
James Harden,James Harden,"$13,701,250",2013-14
James Harden,James Harden,"$14,728,844",2014-15
Maurice Harkless,Maurice Harkless,"$1,731,960",2012-13
Maurice Harkless,Maurice Harkless,"$1,809,840",2013-14
Maurice Harkless,Maurice Harkless,"$1,887,840",2014-15
Justin Harper,Justin Harper,"$473,604",2011-12
Justin Harper,Justin Harper,"$762,195",2012-13
Josh Harrellson,Josh Harrellson,"$473,604",2011-12
Josh Harrellson,Josh Harrellson,"$354,197",2012-13
Josh Harrellson,Josh Harrellson,"$884,293",2013-14
Devin Harris,Devin Harris,"$2,741,880",2004-05
Devin Harris,Devin Harris,"$2,947,440",2005-06
Devin Harris,Devin Harris,"$3,153,120",2006-07
Devin Harris,Devin Harris,"$3,995,003",2007-08
Devin Harris,Devin Harris,"$7,800,000",2008-09
Devin Harris,Devin Harris,"$8,400,000",2009-10
Devin Harris,Devin Harris,"$8,981,000",2010-11
Devin Harris,Devin Harris,"$9,319,000",2011-12
Devin Harris,Devin Harris,"$8,500,000",2012-13
Devin Harris,Devin Harris,"$1,272,279",2013-14
Devin Harris,Devin Harris,"$3,878,000",2014-15
Gary Harris,Gary Harris,"$1,519,200",2014-15
Joe Harris,Joe Harris,"$884,879",2014-15
Manny Harris,Manny Harris,"$473,604",2010-11
Manny Harris,Manny Harris,"$122,942",2011-12
Mike Harris,Mike Harris,"$64,978",2009-10
Terrel Harris,Terrel Harris,"$473,604",2011-12
Terrel Harris,Terrel Harris,"$186,656",2012-13
Tobias Harris,Tobias Harris,"$1,418,160",2011-12
Tobias Harris,Tobias Harris,"$1,524,480",2012-13
Tobias Harris,Tobias Harris,"$1,545,840",2013-14
Tobias Harris,Tobias Harris,"$2,380,594",2014-15
Udonis Haslem,Udonis Haslem,"$366,931",2003-04
Udonis Haslem,Udonis Haslem,"$620,046",2004-05
Udonis Haslem,Udonis Haslem,"$5,000,000",2005-06
Udonis Haslem,Udonis Haslem,"$5,525,000",2006-07
Udonis Haslem,Udonis Haslem,"$6,050,000",2007-08
Udonis Haslem,Udonis Haslem,"$6,575,000",2008-09
Udonis Haslem,Udonis Haslem,"$7,100,000",2009-10
Udonis Haslem,Udonis Haslem,"$3,500,000",2010-11
Udonis Haslem,Udonis Haslem,"$3,780,000",2011-12
Udonis Haslem,Udonis Haslem,"$4,060,000",2012-13
Udonis Haslem,Udonis Haslem,"$4,340,000",2013-14
Udonis Haslem,Udonis Haslem,"$2,732,000",2014-15
Spencer Hawes,Spencer Hawes,"$2,028,600",2007-08
Spencer Hawes,Spencer Hawes,"$2,180,760",2008-09
Spencer Hawes,Spencer Hawes,"$2,332,800",2009-10
Spencer Hawes,Spencer Hawes,"$2,974,320",2010-11
Spencer Hawes,Spencer Hawes,"$4,051,024",2011-12
Spencer Hawes,Spencer Hawes,"$8,500,000",2012-13
Spencer Hawes,Spencer Hawes,"$6,500,000",2013-14
Spencer Hawes,Spencer Hawes,"$5,305,000",2014-15
Chuck Hayes,Chuck Hayes,"$664,209",2006-07
Chuck Hayes,Chuck Hayes,"$1,750,000",2007-08
Chuck Hayes,Chuck Hayes,"$1,768,000",2008-09
Chuck Hayes,Chuck Hayes,"$2,111,750",2009-10
Chuck Hayes,Chuck Hayes,"$1,972,500",2010-11
Chuck Hayes,Chuck Hayes,"$5,250,000",2011-12
Chuck Hayes,Chuck Hayes,"$5,486,250",2012-13
Chuck Hayes,Chuck Hayes,"$5,722,500",2013-14
Chuck Hayes,Chuck Hayes,"$5,958,750",2014-15
Gordon Hayward,Gordon Hayward,"$2,356,320",2010-11
Gordon Hayward,Gordon Hayward,"$2,532,960",2011-12
Gordon Hayward,Gordon Hayward,"$2,709,720",2012-13
Gordon Hayward,Gordon Hayward,"$3,452,183",2013-14
Gordon Hayward,Gordon Hayward,"$14,746,000",2014-15
Brendan Haywood,Brendan Haywood,"$978,600",2001-02
Brendan Haywood,Brendan Haywood,"$1,051,920",2002-03
Brendan Haywood,Brendan Haywood,"$1,125,360",2003-04
Brendan Haywood,Brendan Haywood,"$1,735,305",2004-05
Brendan Haywood,Brendan Haywood,"$4,000,000",2005-06
Brendan Haywood,Brendan Haywood,"$4,500,000",2006-07
Brendan Haywood,Brendan Haywood,"$5,000,000",2007-08
Brendan Haywood,Brendan Haywood,"$5,500,000",2008-09
Brendan Haywood,Brendan Haywood,"$6,000,000",2009-10
Brendan Haywood,Brendan Haywood,"$6,900,000",2010-11
Brendan Haywood,Brendan Haywood,"$7,624,500",2011-12
Brendan Haywood,Brendan Haywood,"$6,299,000",2012-13
Brendan Haywood,Brendan Haywood,"$2,050,000",2012-13
Brendan Haywood,Brendan Haywood,"$2,050,000",2013-14
Brendan Haywood,Brendan Haywood,"$7,798,000",2014-15
Brendan Haywood,Brendan Haywood,"$2,213,688",2014-15
Gerald Henderson,Gerald Henderson,"$1,957,080",2009-10
Gerald Henderson,Gerald Henderson,"$2,103,840",2010-11
Gerald Henderson,Gerald Henderson,"$2,250,600",2011-12
Gerald Henderson,Gerald Henderson,"$3,101,327",2012-13
Gerald Henderson,Gerald Henderson,"$6,000,000",2013-14
Gerald Henderson,Gerald Henderson,"$6,000,000",2014-15
Xavier Henry,Xavier Henry,"$2,020,200",2010-11
Xavier Henry,Xavier Henry,"$2,171,640",2011-12
Xavier Henry,Xavier Henry,"$2,323,200",2012-13
Xavier Henry,Xavier Henry,"$1,082,000",2014-15
John Henson,John Henson,"$1,823,280",2012-13
John Henson,John Henson,"$1,905,360",2013-14
John Henson,John Henson,"$1,987,320",2014-15
Roy Hibbert,Roy Hibbert,"$1,465,400",2008-09
Roy Hibbert,Roy Hibbert,"$1,575,360",2009-10
Roy Hibbert,Roy Hibbert,"$1,685,280",2010-11
Roy Hibbert,Roy Hibbert,"$2,588,590",2011-12
Roy Hibbert,Roy Hibbert,"$13,686,750",2012-13
Roy Hibbert,Roy Hibbert,"$14,283,844",2013-14
Roy Hibbert,Roy Hibbert,"$14,898,938",2014-15
J.J. Hickson,J.J. Hickson,"$1,329,480",2008-09
J.J. Hickson,J.J. Hickson,"$1,429,200",2009-10
J.J. Hickson,J.J. Hickson,"$1,528,920",2010-11
J.J. Hickson,J.J. Hickson,"$2,354,537",2011-12
J.J. Hickson,J.J. Hickson,"$4,000,000",2012-13
J.J. Hickson,J.J. Hickson,"$5,150,000",2013-14
J.J. Hickson,J.J. Hickson,"$5,381,750",2014-15
Nene Hilario,Nene Hilario,"$1,945,520",2002-03
Nene Hilario,Nene Hilario,"$2,102,840",2003-04
Nene Hilario,Nene Hilario,"$2,260,280",2004-05
Nene Hilario,Nene Hilario,"$3,039,889",2005-06
Nene Hilario,Nene Hilario,"$8,000,000",2006-07
Nene Hilario,Nene Hilario,"$8,840,000",2007-08
Nene Hilario,Nene Hilario,"$9,680,000",2008-09
Nene Hilario,Nene Hilario,"$10,520,000",2009-10
Nene Hilario,Nene Hilario,"$11,360,000",2010-11
Nene Hilario,Nene Hilario,"$13,000,000",2011-12
Nene Hilario,Nene Hilario,"$13,000,000",2012-13
Nene Hilario,Nene Hilario,"$13,000,000",2013-14
Nene Hilario,Nene Hilario,"$13,000,000",2014-15
George Hill,George Hill,"$1,006,200",2008-09
George Hill,George Hill,"$1,081,680",2009-10
George Hill,George Hill,"$1,157,160",2010-11
George Hill,George Hill,"$2,086,360",2011-12
George Hill,George Hill,"$8,000,000",2012-13
George Hill,George Hill,"$8,000,000",2013-14
George Hill,George Hill,"$8,000,000",2014-15
Jordan Hill,Jordan Hill,"$2,483,280",2009-10
Jordan Hill,Jordan Hill,"$2,669,520",2010-11
Jordan Hill,Jordan Hill,"$2,855,760",2011-12
Jordan Hill,Jordan Hill,"$3,632,527",2012-13
Jordan Hill,Jordan Hill,"$3,563,600",2013-14
Jordan Hill,Jordan Hill,"$9,000,000",2014-15
Solomon Hill,Solomon Hill,"$1,246,680",2013-14
Solomon Hill,Solomon Hill,"$1,302,840",2014-15
Kirk Hinrich,Kirk Hinrich,"$2,185,920",2003-04
Kirk Hinrich,Kirk Hinrich,"$2,349,840",2004-05
Kirk Hinrich,Kirk Hinrich,"$2,513,880",2005-06
Kirk Hinrich,Kirk Hinrich,"$3,192,628",2006-07
